CNES;UNIDADE;COD INT;Procedimento/Grupo;SUB_ITEM_CODIGO;SUB_ITEM_DESCRICAO;TIPO;REGULADO;VALORES
2019078;OFTALCLIN;818000;GRUPO - PROCEDIMENTOS AMBULATORIAIS EM OFTALMOLOGIA;818301;PARACENTESE DE CAMARA ANTERIOR - OLHO ESQUERDO (0818301);FINANCEIRO;Sim;82,28
2019078;OFTALCLIN;818000;GRUPO - PROCEDIMENTOS AMBULATORIAIS EM OFTALMOLOGIA;818398;RADIAÇÃO PARA CROSS LINKING CORNEANO - OLHO DIREITO (0818398);FINANCEIRO;Sim;292,72
2019078;OFTALCLIN;818000;GRUPO - PROCEDIMENTOS AMBULATORIAIS EM OFTALMOLOGIA;818399;RADIAÇÃO PARA CROSS LINKING CORNEANO - OLHO ESQUERDO (0818399);FINANCEIRO;Sim;292,72
2019078;OFTALCLIN;818000;GRUPO - PROCEDIMENTOS AMBULATORIAIS EM OFTALMOLOGIA;818308;RETIRADA DE CORPO ESTRANHO DA CAMARA ANTERIOR- OLHO DIREITO (0818308);FINANCEIRO;Sim;335,72
2019078;OFTALCLIN;818000;GRUPO - PROCEDIMENTOS AMBULATORIAIS EM OFTALMOLOGIA;818309;RETIRADA DE CORPO ESTRANHO DA CAMARA ANTERIOR - OLHO ESQUERDO (0818309);FINANCEIRO;Sim;335,72
2019078;OFTALCLIN;818000;GRUPO - PROCEDIMENTOS AMBULATORIAIS EM OFTALMOLOGIA;818316;RETIRADA DE CORPO ESTRANHO DA CORNEA - OLHO DIREITO (0818316);FINANCEIRO;Sim;25
2019078;OFTALCLIN;818000;GRUPO - PROCEDIMENTOS AMBULATORIAIS EM OFTALMOLOGIA;818317;RETIRADA DE CORPO ESTRANHO DA CORNEA - OLHO ESQUERDO (0818317);FINANCEIRO;Sim;25
2019078;OFTALCLIN;818000;GRUPO - PROCEDIMENTOS AMBULATORIAIS EM OFTALMOLOGIA;818310;SINEQUIOLISE A YAG LASER - OLHO DIREITO (0818310);FINANCEIRO;Sim;45
2019078;OFTALCLIN;818000;GRUPO - PROCEDIMENTOS AMBULATORIAIS EM OFTALMOLOGIA;818311;SINEQUIOLISE A YAG LASER- OLHO ESQUERDO (0818311);FINANCEIRO;Sim;45
2019078;OFTALCLIN;818000;GRUPO - PROCEDIMENTOS AMBULATORIAIS EM OFTALMOLOGIA;818326;SUBSTITUICAO DE LENTE INTRA-OCULAR - OLHO DIREITO (0818326);FINANCEIRO;Sim;544,88
2019078;OFTALCLIN;818000;GRUPO - PROCEDIMENTOS AMBULATORIAIS EM OFTALMOLOGIA;818379;SUBSTITUICAO DE LENTE INTRA-OCULAR - OLHO ESQUERDO (0818379);FINANCEIRO;Sim;544,88
2019078;OFTALCLIN;818000;GRUPO - PROCEDIMENTOS AMBULATORIAIS EM OFTALMOLOGIA;818328;SUTURA DE CONJUNTIVA - OLHO DIREITO (0818328);FINANCEIRO;Sim;82,28
2019078;OFTALCLIN;818000;GRUPO - PROCEDIMENTOS AMBULATORIAIS EM OFTALMOLOGIA;818329;SUTURA DE CONJUNTIVA - OLHO ESQUERDO (0818329);FINANCEIRO;Sim;82,28
2019078;OFTALCLIN;818000;GRUPO - PROCEDIMENTOS AMBULATORIAIS EM OFTALMOLOGIA;818331;SUTURA DE CORNEA - OLHO DIREITO (0818331);FINANCEIRO;Sim;164,08
2019078;OFTALCLIN;818000;GRUPO - PROCEDIMENTOS AMBULATORIAIS EM OFTALMOLOGIA;818332;SUTURA DE CORNEA - OLHO ESQUERDO (0818332);FINANCEIRO;Sim;164,08
2019078;OFTALCLIN;818000;GRUPO - PROCEDIMENTOS AMBULATORIAIS EM OFTALMOLOGIA;818324;SUTURA DE ESCLERA - OLHO DIREITO (0818324);FINANCEIRO;Sim;161,19
2019078;OFTALCLIN;818000;GRUPO - PROCEDIMENTOS AMBULATORIAIS EM OFTALMOLOGIA;818325;SUTURA DE ESCLERA - OLHO ESQUERDO (0818325);FINANCEIRO;Sim;161,19
2019078;OFTALCLIN;818000;GRUPO - PROCEDIMENTOS AMBULATORIAIS EM OFTALMOLOGIA;818335;TRATAMENTO CIRURGICO DE DEISCENCIA DE SUTURA DE ESCLERA- OLHO DIREITO (0818335);FINANCEIRO;Sim;159,37
2019078;OFTALCLIN;818000;GRUPO - PROCEDIMENTOS AMBULATORIAIS EM OFTALMOLOGIA;818336;TRATAMENTO CIRURGICO DE DEISCENCIA DE SUTURA DE ESCLERA- OLHO ESQUERDO (0818336);FINANCEIRO;Sim;159,37
2019078;OFTALCLIN;818000;GRUPO - PROCEDIMENTOS AMBULATORIAIS EM OFTALMOLOGIA;818340;TRATAMENTO CIRURGICO DE MIIASE PALPEBRAL - OLHO DIREITO (0818340);FINANCEIRO;Sim;22,93
2019078;OFTALCLIN;818000;GRUPO - PROCEDIMENTOS AMBULATORIAIS EM OFTALMOLOGIA;818364;TRATAMENTO CIRURGICO DE MIIASE PALPEBRAL - OLHO ESQUERDO (0818364);FINANCEIRO;Sim;22,93
2019078;OFTALCLIN;818000;GRUPO - PROCEDIMENTOS AMBULATORIAIS EM OFTALMOLOGIA;818337;TRATAMENTO CIRURGICO DE PTERIGIO - OLHO DIREITO (0818337);FINANCEIRO;Sim;209,55
2019078;OFTALCLIN;818000;GRUPO - PROCEDIMENTOS AMBULATORIAIS EM OFTALMOLOGIA;818338;TRATAMENTO CIRURGICO DE PTERIGIO - OLHO ESQUERDO (0818338);FINANCEIRO;Sim;209,55
2019078;OFTALCLIN;823000;GRUPO - PUNCAO / BIOPSIA;823010;BIOPSIA DA CORNEA (0823010);FINANCEIRO;Sim;68,62
2019078;OFTALCLIN;823000;GRUPO - PUNCAO / BIOPSIA;823008;BIOPSIA DE CONJUNTIVA (0823008);FINANCEIRO;Sim;31,1
2019078;OFTALCLIN;823000;GRUPO - PUNCAO / BIOPSIA;823017;BIOPSIA DE ESCLERA (0823017);FINANCEIRO;Sim;68,62
2019078;OFTALCLIN;823000;GRUPO - PUNCAO / BIOPSIA;823023;BIOPSIA DE IRIS, CORPO CILIAR, RETINA, COROIDE E VITREO (0823023);FINANCEIRO;Sim;199,21
2019078;OFTALCLIN;1703007;RETINOGRAFIA COLORIDA BINOCULAR;;;FÍSICO;Sim;
2019078;OFTALCLIN;1712012;RETINOGRAFIA FLUORESCENTE;;;FÍSICO;Sim;
2019078;OFTALCLIN;1720013;TOMOGRAFIA DE COERÊNCIA ÓPTICA;;;FÍSICO;Sim;
3362000;OLHOCLIN;701431;CONSULTA EM OFTALMOLOGIA - ACIMA DE 60 ANOS;;;FÍSICO;Não;
3362000;OLHOCLIN;37014;CONSULTA EM OFTALMOLOGIA- ACIMA DE 60 ANOS- RETORNO;;;FÍSICO;Sim;
3362000;OLHOCLIN;701814;CONSULTA EM OFTALMOLOGIA - AVALIACAO CIRURGICA;;;FÍSICO;Sim;
3362000;OLHOCLIN;701225;CONSULTA EM OFTALMOLOGIA - GERAL;;;FÍSICO;Não;
3362000;OLHOCLIN;2018324;CONSULTA EM OFTALMOLOGIA - GERAL RETORNO;;;FÍSICO;Não;
